,user_id,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance,institution_cat,account_type_cat,credit_type_cat,payment_frequency_cat
4252,257,Mensual,0.0,2012-02-14,,0.0,0.0,11964.0,0.0,0.0,0.0,,0.0,52,6,25,4
4253,257,Mensual,0.0,2012-08-24,,5109.0,4030.0,5200.0,0.0,13.0,2.0,2014-10-31,1109.0,6,6,25,4
4254,257,Mensual,1516.0,2008-09-15,,26980.0,22280.0,24000.0,0.0,0.0,0.0,,0.0,49,6,14,4
4255,257,Mensual,0.0,2013-07-19,,10651.0,9365.0,12450.0,0.0,0.0,0.0,,0.0,5,6,25,4
4256,257,Mensual,0.0,2017-07-06,,437.0,0.0,1000.0,0.0,0.0,0.0,,0.0,16,7,14,4
4257,257,Mensual,1438.0,2017-06-06,,3000.0,935.0,3000.0,0.0,0.0,0.0,,0.0,21,6,14,4
4258,257,Quincenal,612.0,2015-04-15,,16000.0,10046.0,0.0,0.0,0.0,0.0,,0.0,5,4,23,6
4259,257,Mensual,470.0,2013-08-01,,6682.0,6517.0,4000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4260,257,Quincenal,254.0,2013-07-19,,7000.0,1317.0,0.0,0.0,0.0,0.0,,0.0,5,4,23,6
4261,257,Mensual,0.0,2015-03-07,2015-04-20,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,11,4,19,4
4262,257,Mensual,0.0,2015-01-23,2015-02-19,1400.0,0.0,1400.0,0.0,0.0,0.0,,0.0,11,4,19,4
4263,257,Mensual,0.0,2015-05-21,2015-10-15,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,21,4,19,4
4264,257,Mensual,0.0,2015-03-07,2015-04-20,2000.0,0.0,2000.0,0.0,0.0,0.0,,0.0,21,4,19,4
4265,257,Quincenal,0.0,2010-10-21,2014-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
4266,257,Quincenal,0.0,2008-11-21,2012-07-05,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,6
4267,258,Mensual,16193.0,2013-05-31,,1423800.0,1477191.0,0.0,0.0,0.0,0.0,,0.0,6,3,4,4
4268,258,Mensual,0.0,2013-06-19,2015-11-18,1304.0,0.0,49900.0,0.0,0.0,0.0,,0.0,5,6,25,4
4269,258,Mensual,61974.0,2013-08-21,,113056.0,76014.0,0.0,49462.0,6.0,0.0,,0.0,10,7,25,4
4270,258,Mensual,2064.0,2005-06-20,,73474.0,15712.0,17640.0,1043.0,6.0,0.0,,0.0,5,6,25,4
4271,258,Mensual,16558.0,2016-04-01,,511600.0,344967.0,511600.0,0.0,0.0,0.0,,0.0,5,4,19,4
4272,258,Mensual,0.0,2004-05-01,,97753.0,78134.0,106000.0,0.0,2.0,0.0,,0.0,5,6,25,4
4273,258,Mensual,1853.0,2012-07-29,,66034.0,2346.0,70000.0,797.0,6.0,0.0,,0.0,49,6,14,4
4274,258,Mensual,0.0,2011-10-27,,48457.0,0.0,41000.0,0.0,1.0,0.0,,0.0,49,6,14,4
4275,258,Mensual,0.0,2010-04-05,,275000.0,153738.0,275000.0,0.0,0.0,0.0,,0.0,5,6,14,4
4276,258,Mensual,0.0,2012-10-20,2017-01-31,4512.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
4277,258,Mensual,0.0,2005-11-29,2017-01-31,13417.0,0.0,22780.0,0.0,0.0,0.0,,0.0,16,7,14,4
4278,258,Mensual,0.0,2011-06-01,2016-05-13,69421.0,0.0,107700.0,0.0,2.0,0.0,,0.0,5,6,25,4
4279,258,Mensual,0.0,2013-04-01,2015-10-29,6175.0,0.0,75000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4280,258,Mensual,0.0,2004-11-30,2014-12-16,49374.0,0.0,41890.0,0.0,0.0,0.0,,0.0,5,6,25,4
4281,258,Mensual,0.0,2006-01-01,2014-10-06,96331.0,0.0,84500.0,0.0,0.0,0.0,,0.0,5,6,25,4
4282,258,Mensual,0.0,2006-03-06,2014-09-29,14813.0,0.0,14810.0,0.0,0.0,0.0,,0.0,5,6,25,4
4283,258,Mensual,0.0,2013-05-29,2014-09-30,717.0,0.0,0.0,0.0,1.0,0.0,,0.0,16,7,14,4
4284,258,Mensual,0.0,2011-01-17,2014-07-28,4377.0,0.0,148500.0,0.0,1.0,0.0,,0.0,5,6,25,4
4285,258,Mensual,0.0,2006-03-06,2014-04-01,14813.0,0.0,14810.0,0.0,0.0,0.0,,0.0,5,6,25,4
4286,258,Mensual,0.0,2006-04-21,2014-03-31,2445.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
4287,258,Mensual,0.0,2010-05-28,2013-06-03,58500.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
4288,258,Mensual,0.0,2011-06-01,2013-03-31,69421.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
4289,258,Mensual,0.0,2010-03-08,2013-03-11,113344.0,0.0,113344.0,0.0,0.0,0.0,,0.0,4,4,5,4
4290,258,Mensual,0.0,2011-03-23,2012-07-26,221900.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,5,4
4291,259,Mensual,0.0,2013-01-31,2013-05-10,6462.0,0.0,0.0,0.0,0.0,0.0,,0.0,15,4,19,4
4292,259,Mensual,0.0,2013-05-10,2014-02-28,8298.0,0.0,0.0,0.0,4.0,2.0,2014-02-23,2594.0,15,4,19,4
4293,259,Mensual,0.0,2014-02-28,2014-09-08,6462.0,0.0,0.0,0.0,4.0,3.0,2014-07-06,2367.0,15,4,19,4
4294,259,Mensual,0.0,2012-07-27,2012-11-30,10117.0,0.0,0.0,0.0,3.0,13.0,2012-11-30,2529.0,15,4,14,4
4295,259,Mensual,3470.0,2013-05-22,,13879.0,13879.0,0.0,3470.0,10.0,13.0,2013-11-30,2891.0,15,4,14,4
4296,259,Mensual,2529.0,2013-06-05,,10118.0,10118.0,0.0,2529.0,10.0,13.0,2013-11-30,2107.0,15,4,14,4
4297,259,Quincenal,0.0,2015-07-22,2016-01-19,1000.0,0.0,1000.0,0.0,11.0,1.0,2015-08-15,1250.0,42,4,19,6
4298,259,Semanal,0.0,2016-02-15,2016-03-28,4216.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
4299,259,Semanal,0.0,2016-10-18,2016-11-28,1680.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,0,19,7
4300,259,Mensual,0.0,2011-01-26,2011-04-01,690.0,0.0,1800.0,0.0,0.0,0.0,,0.0,52,6,14,4
4301,259,Mensual,1262.0,2015-10-16,,565.0,1262.0,740.0,512.0,2.0,1.0,2017-01-31,512.0,38,7,14,4
4302,259,Mensual,0.0,2017-01-28,,451.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
4303,259,Mensual,783.0,2015-02-21,,783.0,5283.0,0.0,5283.0,0.0,0.0,,0.0,39,7,16,4
4304,259,Quincenal,0.0,2012-08-06,2016-09-09,21000.0,0.0,0.0,16380.0,0.0,0.0,,0.0,5,4,19,6
4305,259,Mensual,0.0,2012-04-20,2014-01-29,6700.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
4306,259,Mensual,0.0,2012-08-20,2013-08-21,15139.0,0.0,10000.0,6433.0,0.0,0.0,,0.0,5,6,25,4
4307,259,Mensual,0.0,2011-10-26,2012-12-19,9698.0,0.0,8300.0,0.0,0.0,0.0,,0.0,5,6,25,4
4308,259,Mensual,0.0,2011-10-26,2012-07-31,7853.0,0.0,5900.0,0.0,0.0,0.0,,0.0,5,6,25,4
4309,259,Mensual,0.0,2012-01-26,2012-04-24,11000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
4310,259,Mensual,0.0,2011-11-18,2012-04-24,12000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
4311,259,Mensual,0.0,2011-10-26,2012-03-31,7853.0,0.0,5900.0,0.0,0.0,0.0,,0.0,5,6,25,4
4312,260,Mensual,635.0,1992-09-03,,60379.0,505561.0,60379.0,0.0,0.0,0.0,,0.0,27,3,4,4
4313,260,Mensual,0.0,2005-11-12,2007-02-09,15300.0,0.0,15300.0,0.0,0.0,0.0,,0.0,52,4,0,4
4314,260,Mensual,0.0,2006-01-02,2007-03-30,15300.0,0.0,15300.0,0.0,0.0,0.0,,0.0,52,4,0,4
4315,260,Mensual,0.0,2008-08-24,2009-08-06,15300.0,0.0,15300.0,0.0,0.0,0.0,,0.0,52,4,0,4
4316,260,Mensual,0.0,2015-12-02,,610.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
4317,260,Mensual,0.0,2014-04-03,,0.0,0.0,15000.0,0.0,0.0,0.0,,0.0,5,4,14,4
4318,261,Quincenal,37644.0,2011-06-15,,23000.0,37644.0,0.0,37644.0,10.0,0.0,,0.0,11,4,19,6
4319,261,Quincenal,37663.0,2011-06-15,,23000.0,37663.0,0.0,37663.0,2.0,13.0,2017-09-30,37663.0,0,4,19,6
4320,261,Mensual,377.0,2014-08-27,,375.0,377.0,375.0,377.0,1.0,11.0,2017-08-31,377.0,38,4,14,4
4321,261,Mensual,0.0,2013-08-22,2015-09-30,9756.0,0.0,5982.0,0.0,18.0,0.0,,0.0,49,4,14,4
4322,261,Mensual,2697.0,2013-08-22,,9756.0,9756.0,5523.0,2154.0,3.0,3.0,2013-12-31,2154.0,52,4,25,4
4323,261,Mensual,9756.0,2013-08-22,,9756.0,9756.0,7203.0,9756.0,1.0,13.0,2015-02-28,9756.0,52,4,14,4
4324,261,Semanal,0.0,2004-02-13,2004-12-06,7292.0,0.0,7292.0,0.0,0.0,3.0,2004-09-17,490.0,33,6,14,7
4325,261,Semanal,0.0,2005-08-14,2005-11-27,2113.0,0.0,2113.0,0.0,0.0,2.0,2005-11-06,326.0,33,6,14,7
4326,261,Semanal,0.0,2005-12-11,2006-11-26,5222.0,0.0,5222.0,0.0,0.0,5.0,2006-11-19,488.0,33,6,14,7
4327,261,Mensual,0.0,2012-03-02,2013-08-29,5947.0,0.0,6400.0,5701.0,13.0,13.0,2013-08-31,5701.0,6,6,25,4
4328,261,Mensual,0.0,2006-10-25,,0.0,0.0,43000.0,0.0,0.0,0.0,,0.0,52,6,25,4
4329,261,Mensual,474.0,2016-08-16,,268.0,474.0,740.0,474.0,4.0,4.0,2017-09-30,474.0,38,7,14,4
4330,261,Mensual,0.0,2012-02-13,,0.0,0.0,0.0,0.0,1.0,13.0,2016-04-30,5050.0,38,7,16,4
4331,261,Semanal,10299.0,2011-10-13,,5000.0,10299.0,0.0,10299.0,11.0,0.0,,0.0,11,4,19,7
4332,261,Mensual,7821.0,2001-03-09,,193809.0,3502.0,193809.0,0.0,14.0,0.0,,0.0,27,3,4,4
4333,261,Quincenal,0.0,2011-10-13,2014-12-19,5000.0,0.0,0.0,5621.0,25.0,0.0,,0.0,5,4,19,6
4334,261,Mensual,0.0,2010-12-14,2012-06-05,2028.0,0.0,17000.0,0.0,1.0,0.0,,0.0,5,6,25,4
4335,262,Mensual,13230.0,2013-02-05,,3536.0,13230.0,2187.0,13230.0,24.0,13.0,2015-07-31,13230.0,47,6,14,4
4336,262,Mensual,0.0,2009-03-24,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,16,4
4337,262,Mensual,0.0,2012-08-26,,0.0,0.0,3000.0,0.0,0.0,0.0,,0.0,49,6,14,4
4338,262,Mensual,50.0,2013-05-03,,4482.0,142.0,3000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4339,262,Mensual,3826.0,2015-09-01,,118737.0,81430.0,118737.0,38260.0,25.0,0.0,,0.0,21,4,19,4
4340,262,Mensual,0.0,2015-09-01,,117375.0,11511.0,117375.0,95628.0,22.0,0.0,,0.0,37,4,1,4
4341,262,Mensual,0.0,2013-10-17,,136000.0,120.0,136000.0,67139.0,5.0,0.0,,0.0,37,4,1,4
4342,262,Mensual,0.0,2013-05-03,2014-01-23,3226.0,0.0,3000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4343,262,Mensual,0.0,2011-04-18,2013-10-24,2623.0,0.0,2000.0,0.0,4.0,0.0,,0.0,5,6,25,4
4344,263,Semanal,0.0,2010-11-28,2012-01-19,18458.0,0.0,0.0,0.0,0.0,1.0,2011-11-06,237.0,33,4,1,7
4345,263,Semanal,0.0,2012-01-19,2012-10-23,36816.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
4346,263,Semanal,0.0,2012-01-19,2012-10-31,1560.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
4347,263,Semanal,0.0,2012-10-31,2013-01-20,39312.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,4,14,7
4348,263,Semanal,0.0,2013-01-20,2014-02-06,38516.0,0.0,0.0,0.0,2.0,1.0,2013-02-17,493.0,33,4,19,7
4349,263,Semanal,0.0,2013-01-20,2014-02-06,390.0,0.0,0.0,0.0,2.0,1.0,2013-02-17,5.0,33,4,19,7
4350,263,Semanal,0.0,2014-02-06,2014-12-30,33999.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
4351,263,Semanal,0.0,2014-02-06,2014-12-09,1200.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
4352,263,Semanal,0.0,2014-12-30,2016-07-05,40426.0,0.0,0.0,0.0,0.0,0.0,,0.0,33,4,14,7
4353,263,Semanal,368.0,2016-07-05,,47163.0,14775.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
4354,263,Semanal,20.0,2016-07-05,,2560.0,820.0,0.0,0.0,0.0,0.0,,0.0,33,4,19,7
4355,263,Semanal,0.0,2014-04-21,2014-08-12,40011.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,7
4356,263,Semanal,0.0,2014-08-11,2014-12-02,40011.0,0.0,0.0,0.0,2.0,0.0,,0.0,5,4,19,7
4357,263,Semanal,0.0,2011-06-16,2011-10-07,12009.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,4,19,7
4358,263,Semanal,0.0,2011-10-13,2012-02-03,12009.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,4,19,7
4359,263,Semanal,0.0,2012-02-09,2012-06-04,27001.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,4,19,7
4360,263,Semanal,0.0,2012-06-07,2012-10-01,27001.0,0.0,27001.0,0.0,0.0,0.0,,0.0,6,4,19,7
4361,263,Semanal,0.0,2012-10-04,2013-01-25,30010.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,7
4362,263,Catorcenal,0.0,2013-01-24,2013-05-17,30004.0,0.0,30004.0,0.0,0.0,0.0,,0.0,6,4,19,2
4363,263,Catorcenal,0.0,2013-05-16,2013-09-06,30004.0,0.0,30004.0,0.0,0.0,0.0,,0.0,6,4,19,2
4364,263,Semanal,0.0,2013-09-05,2013-12-27,30010.0,0.0,30010.0,0.0,0.0,0.0,,0.0,6,4,19,7
4365,263,Semanal,0.0,2013-12-26,2014-04-17,30008.0,0.0,30008.0,0.0,0.0,0.0,,0.0,6,4,19,7
4366,263,Semanal,0.0,2014-12-01,2015-03-23,40074.0,0.0,40074.0,0.0,6.0,2.0,2015-01-21,2906.0,6,4,19,7
4367,263,Semanal,0.0,2015-03-25,2015-07-16,40076.0,0.0,40076.0,0.0,2.0,1.0,2015-06-03,5760.0,6,4,19,7
4368,263,Quincenal,7172.0,2017-08-10,,150000.0,89131.0,0.0,0.0,0.0,0.0,,0.0,30,4,19,6
4369,263,Mensual,0.0,2014-06-16,2015-06-17,30005.0,0.0,30005.0,0.0,0.0,1.0,2015-04-22,372.0,6,4,19,4
4370,263,Mensual,7998.0,2016-08-29,,344569.0,257241.0,0.0,0.0,0.0,0.0,,0.0,13,4,2,4
4371,263,Semanal,0.0,2011-02-17,2011-06-10,6010.0,0.0,0.0,0.0,0.0,0.0,,0.0,6,4,19,7
4372,263,Semanal,0.0,2011-05-17,2011-11-18,14574.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
4373,263,Semanal,0.0,2011-11-18,2012-05-21,18946.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,7
4374,263,Trimestral,0.0,2013-08-09,2013-11-28,32676.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,8
4375,263,Trimestral,0.0,2013-11-15,2014-05-28,51832.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,8
4376,263,Trimestral,0.0,2014-05-28,2014-12-01,44427.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,4,19,8
4377,263,Mensual,200.0,2010-12-26,,6034.0,5013.0,6400.0,0.0,1.0,1.0,2016-12-23,14.0,6,6,25,4
4378,263,Bimestral,988.0,2050-01-01,,988.0,988.0,988.0,988.0,2.0,2.0,2018-02-28,988.0,39,7,14,1
4379,263,Mensual,0.0,2012-10-11,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
4380,263,Semanal,0.0,2010-08-15,,0.0,0.0,0.0,0.0,0.0,1.0,2011-11-06,125.0,33,7,7,7
4381,263,Mensual,0.0,2010-12-05,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38,7,16,4
4382,263,Mensual,690.0,2012-03-13,,10410.0,9869.0,10000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4383,263,Mensual,0.0,2017-11-01,,122715.0,120351.0,122715.0,0.0,0.0,0.0,,0.0,37,4,19,4
4384,263,Mensual,69.0,2015-12-18,,4973.0,4823.0,5000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4385,263,Mensual,2092.0,2016-12-21,,36872.0,32151.0,34000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4386,263,Mensual,2405.0,2017-04-19,,50000.0,41851.0,0.0,0.0,0.0,0.0,,0.0,5,4,14,4
4387,263,Mensual,1340.0,2017-03-21,,29314.0,23913.0,24200.0,0.0,0.0,0.0,,0.0,5,6,25,4
4388,263,Mensual,590.0,2016-08-05,,10802.0,9173.0,9899.0,0.0,0.0,0.0,,0.0,5,6,25,4
4389,263,Mensual,250.0,2015-10-09,,8935.0,3511.0,8200.0,0.0,0.0,0.0,,0.0,5,6,25,4
4390,263,Mensual,1078.0,2015-05-12,,25000.0,5099.0,0.0,0.0,3.0,0.0,,0.0,5,4,14,4
4391,263,Mensual,1817.0,2014-06-12,,33574.0,31236.0,34000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4392,263,Mensual,588.0,2014-02-25,,810.0,588.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
4393,263,Mensual,399.0,2014-02-20,,738.0,399.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
4394,263,Mensual,810.0,2012-07-01,,14427.0,12777.0,12100.0,0.0,0.0,0.0,,0.0,5,6,25,4
4395,263,Mensual,0.0,2011-06-01,,15820.0,13174.0,16500.0,0.0,0.0,0.0,,0.0,21,6,25,4
4396,263,Quincenal,2511.0,2012-09-01,,162600.0,105174.0,0.0,0.0,0.0,0.0,,0.0,5,4,23,6
4397,263,Mensual,0.0,2010-11-24,,891.0,0.0,1000.0,0.0,0.0,0.0,,0.0,16,6,14,4
4398,263,Mensual,0.0,2017-02-09,,297.0,0.0,12000.0,0.0,0.0,0.0,,0.0,49,6,14,4
4399,263,Mensual,250.0,2015-10-09,,8935.0,4119.0,8200.0,0.0,0.0,0.0,,0.0,5,6,25,4
4400,263,Mensual,0.0,2014-09-22,2017-11-24,25000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,14,4
4401,263,Mensual,0.0,2015-03-24,2017-10-31,726.0,0.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
4402,263,Mensual,0.0,2017-04-26,2017-09-27,5000.0,0.0,5000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4403,263,Mensual,0.0,2014-11-10,2017-09-27,100.0,0.0,100.0,0.0,0.0,0.0,,0.0,5,6,25,4
4404,263,Mensual,0.0,2016-12-21,2017-08-31,32618.0,0.0,34000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4405,263,Mensual,0.0,2015-12-18,2017-08-31,4926.0,0.0,5000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4406,263,Mensual,0.0,2017-07-07,2017-07-12,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
4407,263,Mensual,0.0,2012-08-01,2016-07-26,241952.0,0.0,241952.0,0.0,0.0,0.0,,0.0,4,4,2,4
4408,263,Mensual,0.0,2013-02-07,2016-01-31,1338.0,0.0,10000.0,0.0,0.0,0.0,,0.0,16,7,14,4
4409,263,Trimestral,0.0,2014-05-28,2014-12-01,44427.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,8
4410,263,Trimestral,0.0,2013-11-15,2014-05-28,51832.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,8
4411,263,Mensual,0.0,2012-07-01,2013-11-30,12797.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
4412,263,Mensual,0.0,2011-06-01,2013-11-30,8716.0,0.0,1.0,0.0,0.0,0.0,,0.0,21,6,25,4
4413,263,Trimestral,0.0,2013-08-09,2013-11-28,32676.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,8
4414,263,Mensual,0.0,2012-03-13,2013-11-27,5476.0,0.0,5000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4415,263,Quincenal,0.0,2011-11-18,2012-05-21,18946.0,0.0,0.0,0.0,0.0,0.0,,0.0,21,4,19,6
4416,264,Mensual,0.0,2011-08-01,,33249.0,51060.0,115000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4417,264,Mensual,272.0,2012-12-06,,785.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
4418,264,Mensual,0.0,2017-06-16,,296000.0,268490.0,296000.0,0.0,0.0,0.0,,0.0,5,4,19,4
4419,264,Mensual,1732.0,2017-06-22,,46600.0,40044.0,0.0,0.0,0.0,0.0,,0.0,36,4,19,4
4420,264,Mensual,0.0,2011-04-28,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
4421,264,Mensual,11799.0,2016-11-01,,460440.0,245818.0,460440.0,0.0,0.0,0.0,,0.0,5,4,19,4
4422,264,Mensual,0.0,2011-08-01,2017-07-31,28065.0,0.0,100000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4423,264,Mensual,0.0,2016-02-01,2017-06-30,243.0,0.0,10000.0,0.0,5.0,0.0,,0.0,16,7,14,4
4424,264,Mensual,0.0,2015-03-27,2017-06-22,110000.0,0.0,0.0,0.0,1.0,0.0,,0.0,36,4,19,4
4425,264,Mensual,0.0,2012-08-01,2016-12-26,28065.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
4426,264,Mensual,0.0,2015-08-27,2016-04-01,200000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
4427,264,Mensual,0.0,2012-08-01,2015-08-31,256311.0,0.0,256311.0,0.0,0.0,0.0,,0.0,5,4,19,4
4428,264,Mensual,0.0,2013-10-15,2015-08-31,116000.0,0.0,116000.0,0.0,0.0,0.0,,0.0,5,4,19,4
4429,264,Mensual,0.0,2012-10-12,2015-02-17,74700.0,0.0,0.0,0.0,0.0,0.0,,0.0,36,4,19,4
4430,264,Mensual,0.0,2013-04-01,2013-09-14,2562.0,0.0,6000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4431,264,Mensual,0.0,2012-08-01,2013-04-30,7469.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
4432,264,Mensual,0.0,2011-08-01,2013-04-30,26352.0,0.0,1.0,0.0,0.0,0.0,,0.0,5,6,25,4
4433,265,Mensual,3671.0,2014-09-05,,3671.0,10486.0,1000.0,3671.0,25.0,0.0,,0.0,16,6,14,4
4434,265,Pago minimo para cuentas revolventes,31157.0,2014-09-01,,31157.0,31157.0,0.0,31157.0,2.0,13.0,2017-11-30,31157.0,0,7,16,5
4435,265,Mensual,7494.0,2013-07-11,,10650.0,10650.0,9100.0,7335.0,5.0,0.0,,0.0,5,6,25,4
4436,265,Mensual,4954.0,2016-02-28,,4954.0,4954.0,4954.0,4954.0,21.0,0.0,,0.0,49,4,0,4
4437,265,Mensual,1088.0,2016-02-27,,1088.0,1088.0,1088.0,1088.0,21.0,0.0,,0.0,49,4,0,4
4438,265,Mensual,30093.0,2014-09-01,,30093.0,30093.0,0.0,30093.0,1.0,0.0,,0.0,11,7,16,4
4439,265,Mensual,0.0,2013-07-11,2017-08-01,10650.0,0.0,9100.0,6536.0,25.0,0.0,,0.0,5,6,25,4
4440,265,Mensual,0.0,2009-08-05,2017-07-07,17359.0,0.0,11300.0,12193.0,25.0,0.0,,0.0,5,6,25,4
4441,265,Mensual,7365.0,2012-10-10,2016-02-26,10686.0,0.0,16650.0,7366.0,13.0,0.0,,0.0,5,4,14,4
4442,265,Mensual,0.0,2013-11-26,2015-02-24,20000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,4
4443,265,Mensual,0.0,2013-05-08,2013-11-30,5691.0,0.0,7000.0,0.0,0.0,0.0,,0.0,49,6,14,4
4444,265,Mensual,0.0,2013-05-08,2013-11-30,7150.0,0.0,7000.0,0.0,0.0,0.0,,0.0,49,6,14,4
4445,265,Mensual,0.0,2012-07-12,2013-03-07,2838.0,0.0,3000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4446,265,Mensual,0.0,2009-08-05,2012-09-30,1912.0,0.0,5000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4447,265,Mensual,0.0,2010-02-03,2012-03-31,651.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
4448,266,Mensual,0.0,2012-03-16,2014-07-31,600.0,0.0,740.0,0.0,1.0,1.0,2012-11-30,35.0,38,7,14,4
4449,266,Mensual,1006.0,2016-06-10,,46324.0,22869.0,44000.0,0.0,0.0,0.0,,0.0,5,6,25,4
4450,266,Mensual,0.0,2016-04-07,,43303.0,4369.0,66100.0,0.0,0.0,0.0,,0.0,5,6,25,4
4451,266,Mensual,0.0,2010-08-15,,4028.0,0.0,20000.0,0.0,0.0,0.0,,0.0,16,7,14,4
4452,266,Mensual,0.0,2016-02-25,2017-03-16,70000.0,0.0,0.0,0.0,0.0,0.0,,0.0,5,4,14,4
4453,266,Mensual,0.0,2012-12-13,2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39,7,16,4
4454,267,Mensual,0.0,2015-11-04,,474.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,7,14,4
4455,267,Mensual,7410.0,2016-03-19,,7410.0,7410.0,100.0,7410.0,15.0,0.0,,0.0,21,6,25,4
4456,267,Mensual,9573.0,2015-11-04,,2740.0,9573.0,0.0,9573.0,17.0,0.0,,0.0,16,7,14,4
4457,267,Mensual,1170.0,2016-04-09,,423.0,1170.0,0.0,1170.0,7.0,0.0,,0.0,16,7,14,4
4458,267,Mensual,0.0,2014-07-31,2016-01-31,2530.0,0.0,0.0,0.0,2.0,0.0,,0.0,16,7,14,4
4459,268,Mensual,0.0,2011-04-25,2017-05-31,2186.0,0.0,1200.0,0.0,0.0,0.0,,0.0,47,6,14,4
4460,268,Mensual,0.0,2014-04-15,,7848.0,0.0,10000.0,0.0,2.0,1.0,2015-08-31,700.0,52,6,25,4
4461,268,Mensual,219.0,2016-02-16,,243.0,219.0,1000.0,0.0,0.0,0.0,,0.0,16,6,14,4
4462,268,Quincenal,383.0,2015-10-07,,24200.0,16245.0,0.0,0.0,0.0,0.0,,0.0,5,4,19,6
