,user_id,total_credit_payments,amount_to_pay_next_payment,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_past_due_balance
4335,262,0.0,13230.0,3536.0,13230.0,2187.0,13230.0,24.0,13.0,13230.0
4336,262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,262,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
4338,262,0.0,50.0,4482.0,142.0,3000.0,0.0,0.0,0.0,0.0
4339,262,48.0,3826.0,118737.0,81430.0,118737.0,38260.0,25.0,0.0,0.0
4340,262,0.0,0.0,117375.0,11511.0,117375.0,95628.0,22.0,0.0,0.0
4341,262,0.0,0.0,136000.0,120.0,136000.0,67139.0,5.0,0.0,0.0
4342,262,0.0,0.0,3226.0,0.0,3000.0,0.0,0.0,0.0,0.0
4343,262,0.0,0.0,2623.0,0.0,2000.0,0.0,4.0,0.0,0.0
4344,263,78.0,0.0,18458.0,0.0,0.0,0.0,0.0,1.0,237.0
4345,263,78.0,0.0,36816.0,0.0,0.0,0.0,0.0,0.0,0.0
4346,263,78.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0
4347,263,78.0,0.0,39312.0,0.0,0.0,0.0,0.0,0.0,0.0
4348,263,78.0,0.0,38516.0,0.0,0.0,0.0,2.0,1.0,493.0
4349,263,78.0,0.0,390.0,0.0,0.0,0.0,2.0,1.0,5.0
4350,263,80.0,0.0,33999.0,0.0,0.0,0.0,0.0,0.0,0.0
4351,263,80.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
4352,263,102.0,0.0,40426.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,263,128.0,368.0,47163.0,14775.0,0.0,0.0,0.0,0.0,0.0
4354,263,128.0,20.0,2560.0,820.0,0.0,0.0,0.0,0.0,0.0
4355,263,16.0,0.0,40011.0,0.0,0.0,0.0,0.0,0.0,0.0
4356,263,16.0,0.0,40011.0,0.0,0.0,0.0,2.0,0.0,0.0
4357,263,16.0,0.0,12009.0,0.0,0.0,0.0,0.0,0.0,0.0
4358,263,16.0,0.0,12009.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,263,16.0,0.0,27001.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,263,16.0,0.0,27001.0,0.0,27001.0,0.0,0.0,0.0,0.0
4361,263,16.0,0.0,30010.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,263,8.0,0.0,30004.0,0.0,30004.0,0.0,0.0,0.0,0.0
4363,263,8.0,0.0,30004.0,0.0,30004.0,0.0,0.0,0.0,0.0
4364,263,16.0,0.0,30010.0,0.0,30010.0,0.0,0.0,0.0,0.0
4365,263,12.0,0.0,30008.0,0.0,30008.0,0.0,0.0,0.0,0.0
4366,263,12.0,0.0,40074.0,0.0,40074.0,0.0,6.0,2.0,2906.0
4367,263,16.0,0.0,40076.0,0.0,40076.0,0.0,2.0,1.0,5760.0
4368,263,26.0,7172.0,150000.0,89131.0,0.0,0.0,0.0,0.0,0.0
4369,263,12.0,0.0,30005.0,0.0,30005.0,0.0,0.0,1.0,372.0
4370,263,48.0,7998.0,344569.0,257241.0,0.0,0.0,0.0,0.0,0.0
4371,263,16.0,0.0,6010.0,0.0,0.0,0.0,0.0,0.0,0.0
4372,263,26.0,0.0,14574.0,0.0,0.0,0.0,0.0,0.0,0.0
4373,263,26.0,0.0,18946.0,0.0,0.0,0.0,0.0,0.0,0.0
4374,263,12.0,0.0,32676.0,0.0,0.0,0.0,0.0,0.0,0.0
4375,263,12.0,0.0,51832.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,263,12.0,0.0,44427.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,263,0.0,200.0,6034.0,5013.0,6400.0,0.0,1.0,1.0,14.0
4378,263,0.0,988.0,988.0,988.0,988.0,988.0,2.0,2.0,988.0
4379,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0
4381,263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,263,0.0,690.0,10410.0,9869.0,10000.0,0.0,0.0,0.0,0.0
4383,263,0.0,0.0,122715.0,120351.0,122715.0,0.0,0.0,0.0,0.0
4384,263,0.0,69.0,4973.0,4823.0,5000.0,0.0,0.0,0.0,0.0
4385,263,0.0,2092.0,36872.0,32151.0,34000.0,0.0,0.0,0.0,0.0
4386,263,36.0,2405.0,50000.0,41851.0,0.0,0.0,0.0,0.0,0.0
4387,263,0.0,1340.0,29314.0,23913.0,24200.0,0.0,0.0,0.0,0.0
4388,263,0.0,590.0,10802.0,9173.0,9899.0,0.0,0.0,0.0,0.0
4389,263,0.0,250.0,8935.0,3511.0,8200.0,0.0,0.0,0.0,0.0
4390,263,36.0,1078.0,25000.0,5099.0,0.0,0.0,3.0,0.0,0.0
4391,263,0.0,1817.0,33574.0,31236.0,34000.0,0.0,0.0,0.0,0.0
4392,263,0.0,588.0,810.0,588.0,20000.0,0.0,0.0,0.0,0.0
4393,263,0.0,399.0,738.0,399.0,20000.0,0.0,0.0,0.0,0.0
4394,263,0.0,810.0,14427.0,12777.0,12100.0,0.0,0.0,0.0,0.0
4395,263,0.0,0.0,15820.0,13174.0,16500.0,0.0,0.0,0.0,0.0
4396,263,96.0,2511.0,162600.0,105174.0,0.0,0.0,0.0,0.0,0.0
4397,263,0.0,0.0,891.0,0.0,1000.0,0.0,0.0,0.0,0.0
4398,263,0.0,0.0,297.0,0.0,12000.0,0.0,0.0,0.0,0.0
4399,263,0.0,250.0,8935.0,4119.0,8200.0,0.0,0.0,0.0,0.0
4400,263,36.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
4401,263,0.0,0.0,726.0,0.0,20000.0,0.0,0.0,0.0,0.0
4402,263,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0
4403,263,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
4404,263,0.0,0.0,32618.0,0.0,34000.0,0.0,0.0,0.0,0.0
4405,263,0.0,0.0,4926.0,0.0,5000.0,0.0,0.0,0.0,0.0
4406,263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4407,263,48.0,0.0,241952.0,0.0,241952.0,0.0,0.0,0.0,0.0
4408,263,0.0,0.0,1338.0,0.0,10000.0,0.0,0.0,0.0,0.0
4409,263,12.0,0.0,44427.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,263,12.0,0.0,51832.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,263,0.0,0.0,12797.0,0.0,1.0,0.0,0.0,0.0,0.0
4412,263,0.0,0.0,8716.0,0.0,1.0,0.0,0.0,0.0,0.0
4413,263,12.0,0.0,32676.0,0.0,0.0,0.0,0.0,0.0,0.0
4414,263,0.0,0.0,5476.0,0.0,5000.0,0.0,0.0,0.0,0.0
4415,263,26.0,0.0,18946.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,264,0.0,0.0,33249.0,51060.0,115000.0,0.0,0.0,0.0,0.0
4417,264,0.0,272.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,264,0.0,0.0,296000.0,268490.0,296000.0,0.0,0.0,0.0,0.0
4419,264,40.0,1732.0,46600.0,40044.0,0.0,0.0,0.0,0.0,0.0
4420,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,264,48.0,11799.0,460440.0,245818.0,460440.0,0.0,0.0,0.0,0.0
4422,264,0.0,0.0,28065.0,0.0,100000.0,0.0,0.0,0.0,0.0
4423,264,0.0,0.0,243.0,0.0,10000.0,0.0,5.0,0.0,0.0
4424,264,60.0,0.0,110000.0,0.0,0.0,0.0,1.0,0.0,0.0
4425,264,0.0,0.0,28065.0,0.0,1.0,0.0,0.0,0.0,0.0
4426,264,36.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,264,72.0,0.0,256311.0,0.0,256311.0,0.0,0.0,0.0,0.0
4428,264,0.0,0.0,116000.0,0.0,116000.0,0.0,0.0,0.0,0.0
4429,264,42.0,0.0,74700.0,0.0,0.0,0.0,0.0,0.0,0.0
4430,264,0.0,0.0,2562.0,0.0,6000.0,0.0,0.0,0.0,0.0
4431,264,0.0,0.0,7469.0,0.0,1.0,0.0,0.0,0.0,0.0
4432,264,0.0,0.0,26352.0,0.0,1.0,0.0,0.0,0.0,0.0
4433,265,0.0,3671.0,3671.0,10486.0,1000.0,3671.0,25.0,0.0,0.0
4434,265,0.0,31157.0,31157.0,31157.0,0.0,31157.0,2.0,13.0,31157.0
4435,265,0.0,7494.0,10650.0,10650.0,9100.0,7335.0,5.0,0.0,0.0
4436,265,1.0,4954.0,4954.0,4954.0,4954.0,4954.0,21.0,0.0,0.0
4437,265,1.0,1088.0,1088.0,1088.0,1088.0,1088.0,21.0,0.0,0.0
4438,265,0.0,30093.0,30093.0,30093.0,0.0,30093.0,1.0,0.0,0.0
4439,265,0.0,0.0,10650.0,0.0,9100.0,6536.0,25.0,0.0,0.0
4440,265,0.0,0.0,17359.0,0.0,11300.0,12193.0,25.0,0.0,0.0
4441,265,0.0,7365.0,10686.0,0.0,16650.0,7366.0,13.0,0.0,0.0
4442,265,18.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,265,0.0,0.0,5691.0,0.0,7000.0,0.0,0.0,0.0,0.0
4444,265,0.0,0.0,7150.0,0.0,7000.0,0.0,0.0,0.0,0.0
4445,265,0.0,0.0,2838.0,0.0,3000.0,0.0,0.0,0.0,0.0
4446,265,0.0,0.0,1912.0,0.0,5000.0,0.0,0.0,0.0,0.0
4447,265,0.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0
4448,266,0.0,0.0,600.0,0.0,740.0,0.0,1.0,1.0,35.0
4449,266,0.0,1006.0,46324.0,22869.0,44000.0,0.0,0.0,0.0,0.0
4450,266,0.0,0.0,43303.0,4369.0,66100.0,0.0,0.0,0.0,0.0
4451,266,0.0,0.0,4028.0,0.0,20000.0,0.0,0.0,0.0,0.0
4452,266,36.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4454,267,1.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,267,0.0,7410.0,7410.0,7410.0,100.0,7410.0,15.0,0.0,0.0
4456,267,1.0,9573.0,2740.0,9573.0,0.0,9573.0,17.0,0.0,0.0
4457,267,1.0,1170.0,423.0,1170.0,0.0,1170.0,7.0,0.0,0.0
4458,267,1.0,0.0,2530.0,0.0,0.0,0.0,2.0,0.0,0.0
4459,268,0.0,0.0,2186.0,0.0,1200.0,0.0,0.0,0.0,0.0
4460,268,0.0,0.0,7848.0,0.0,10000.0,0.0,2.0,1.0,700.0
4461,268,0.0,219.0,243.0,219.0,1000.0,0.0,0.0,0.0,0.0
4462,268,5.0,383.0,24200.0,16245.0,0.0,0.0,0.0,0.0,0.0
4463,268,0.0,0.0,870.0,0.0,1900.0,0.0,0.0,0.0,0.0
4464,268,0.0,0.0,13714.0,0.0,13700.0,0.0,0.0,0.0,0.0
4465,268,0.0,816.0,21060.0,15810.0,20300.0,0.0,0.0,0.0,0.0
4466,268,48.0,4010.0,91141.0,91141.0,175208.0,0.0,0.0,0.0,0.0
4467,268,0.0,0.0,11980.0,867.0,11980.0,0.0,0.0,0.0,0.0
4468,268,0.0,0.0,40464.0,40464.0,40464.0,0.0,0.0,0.0,0.0
4469,268,1.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,268,0.0,0.0,4500.0,0.0,4500.0,0.0,0.0,0.0,0.0
4471,268,0.0,0.0,4988.0,0.0,4500.0,0.0,0.0,0.0,0.0
4472,268,7.0,0.0,2506.0,0.0,6000.0,0.0,0.0,0.0,0.0
4473,269,0.0,1600.0,70936.0,37968.0,75000.0,0.0,0.0,0.0,0.0
4474,269,0.0,0.0,87661.0,73284.0,88000.0,0.0,0.0,0.0,0.0
4475,269,0.0,1.0,40800.0,17469.0,40800.0,0.0,0.0,0.0,0.0
4476,269,0.0,0.0,753.0,0.0,1.0,0.0,0.0,0.0,0.0
4477,269,1.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
4478,269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4479,269,119.0,0.0,87500.0,0.0,0.0,0.0,0.0,0.0,0.0
4480,269,0.0,0.0,403.0,0.0,9999.0,0.0,0.0,0.0,0.0
4481,269,0.0,0.0,87661.0,0.0,88000.0,0.0,0.0,0.0,0.0
4482,269,0.0,0.0,21399.0,0.0,20500.0,0.0,0.0,0.0,0.0
4483,269,0.0,0.0,21399.0,0.0,20500.0,0.0,0.0,0.0,0.0
4484,269,0.0,0.0,3296.0,0.0,35999.0,0.0,0.0,0.0,0.0
4485,269,0.0,0.0,8025.0,0.0,1.0,0.0,0.0,0.0,0.0
4486,269,0.0,0.0,2009.0,0.0,1.0,0.0,0.0,0.0,0.0
4487,269,0.0,0.0,10816.0,0.0,10816.0,0.0,0.0,0.0,0.0
4488,269,0.0,0.0,42573.0,0.0,1.0,0.0,0.0,0.0,0.0
4489,270,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4490,270,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4491,270,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4492,270,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4493,270,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4494,270,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4495,270,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4496,270,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4497,270,12.0,9687.0,9687.0,9687.0,28812.0,9687.0,11.0,13.0,9687.0
4498,270,10.0,0.0,6005.0,0.0,6005.0,0.0,0.0,0.0,0.0
4499,270,10.0,0.0,8004.0,0.0,8004.0,0.0,0.0,0.0,0.0
4500,270,12.0,0.0,10007.0,0.0,0.0,0.0,0.0,0.0,0.0
4501,270,10.0,0.0,10197.0,0.0,0.0,0.0,0.0,0.0,0.0
4502,270,1000.0,0.0,289.0,0.0,999.0,0.0,0.0,0.0,0.0
4503,270,0.0,53937.0,53937.0,53937.0,0.0,53937.0,2.0,13.0,53937.0
4504,270,0.0,300033.0,300033.0,300033.0,0.0,300033.0,2.0,13.0,300033.0
4505,270,0.0,219788.0,219788.0,219788.0,0.0,219788.0,2.0,13.0,219788.0
4506,270,0.0,76673.0,76673.0,76673.0,0.0,76673.0,2.0,13.0,76673.0
4507,270,0.0,575.0,314.0,575.0,740.0,575.0,24.0,13.0,575.0
4508,270,0.0,58465.0,40000.0,58465.0,40000.0,58465.0,22.0,0.0,0.0
4509,270,0.0,6186.0,6186.0,6186.0,20000.0,1939.0,11.0,0.0,0.0
4510,270,1.0,711.0,711.0,5211.0,0.0,5211.0,25.0,0.0,0.0
4511,270,240.0,7775.0,735000.0,850123.0,0.0,85528.0,19.0,0.0,0.0
4512,270,119.0,0.0,299300.0,0.0,0.0,243056.0,25.0,0.0,0.0
4513,270,119.0,0.0,295300.0,0.0,0.0,178947.0,25.0,0.0,0.0
4514,270,119.0,0.0,86000.0,0.0,0.0,61549.0,25.0,0.0,0.0
4515,270,119.0,0.0,90800.0,0.0,0.0,45556.0,25.0,0.0,0.0
4516,270,0.0,0.0,67551.0,0.0,30900.0,32660.0,25.0,0.0,0.0
4517,270,0.0,0.0,1312.0,0.0,10000.0,0.0,0.0,0.0,0.0
4518,270,0.0,0.0,1290.0,0.0,5062.0,0.0,0.0,0.0,0.0
4519,270,0.0,0.0,34179.0,0.0,30900.0,0.0,0.0,0.0,0.0
4520,270,36.0,0.0,196019.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,270,0.0,0.0,548.0,0.0,1000.0,0.0,0.0,0.0,0.0
4522,271,1.0,0.0,5041.0,0.0,0.0,6114.0,1.0,13.0,6114.0
4523,271,16.0,0.0,6010.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,271,16.0,0.0,14065.0,0.0,14065.0,0.0,1.0,0.0,0.0
4525,271,16.0,0.0,20062.0,0.0,20062.0,0.0,1.0,2.0,2964.0
4526,271,39.0,0.0,7335.0,0.0,0.0,0.0,0.0,0.0,0.0
4527,271,65.0,0.0,10874.0,0.0,0.0,0.0,0.0,18.0,4149.0
4528,271,78.0,0.0,15692.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,271,65.0,2616.0,10400.0,2616.0,0.0,2616.0,52.0,17.0,5232.0
4530,271,0.0,0.0,2217.0,0.0,2217.0,0.0,0.0,7.0,267.0
4531,271,50.0,0.0,2604.0,0.0,2604.0,0.0,0.0,11.0,649.0
4532,271,0.0,8411.0,8411.0,8411.0,0.0,8411.0,13.0,13.0,8411.0
4533,271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,363.0
4535,271,0.0,966.0,842.0,966.0,0.0,966.0,2.0,1.0,966.0
4536,271,48.0,165.0,4464.0,31844.0,0.0,31844.0,0.0,0.0,0.0
4537,271,0.0,0.0,3348.0,0.0,0.0,31523.0,0.0,0.0,0.0
4538,271,48.0,0.0,15450.0,0.0,0.0,13559.0,0.0,0.0,0.0
4539,271,0.0,0.0,4464.0,0.0,0.0,0.0,0.0,0.0,0.0
4540,271,0.0,0.0,3348.0,0.0,0.0,0.0,0.0,0.0,0.0
4541,272,13.0,0.0,15300.0,0.0,15300.0,0.0,0.0,0.0,0.0
4542,272,12.0,0.0,15300.0,0.0,15300.0,0.0,0.0,0.0,0.0
4543,272,12.0,0.0,15300.0,0.0,15300.0,0.0,0.0,0.0,0.0
4544,272,12.0,0.0,15300.0,0.0,15300.0,0.0,0.0,0.0,0.0
4545,272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4546,272,0.0,24987.0,153741.0,115411.0,0.0,0.0,0.0,0.0,0.0
4547,272,60.0,0.0,37000.0,0.0,37000.0,0.0,0.0,0.0,0.0
4548,272,0.0,0.0,40068.0,0.0,30000.0,13276.0,9.0,0.0,0.0
4549,272,0.0,0.0,31884.0,0.0,30000.0,0.0,2.0,0.0,0.0
4550,272,48.0,0.0,170000.0,0.0,0.0,0.0,0.0,0.0,0.0
4551,272,0.0,0.0,71.0,0.0,6000.0,0.0,0.0,0.0,0.0
4552,272,0.0,0.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0
4553,272,90.0,0.0,32200.0,0.0,32200.0,0.0,0.0,0.0,0.0
4554,272,301.0,0.0,354536.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,273,18.0,449.0,449.0,449.0,0.0,0.0,0.0,0.0,0.0
4556,273,0.0,406.0,20355.0,13213.0,20000.0,0.0,0.0,0.0,0.0
4557,273,0.0,0.0,12948.0,0.0,13000.0,0.0,0.0,0.0,0.0
4558,273,0.0,0.0,8837.0,0.0,10000.0,0.0,0.0,0.0,0.0
4559,273,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
4560,273,0.0,0.0,1645.0,0.0,10000.0,0.0,0.0,0.0,0.0
4561,274,0.0,6856.0,6588.0,6856.0,12406.0,6856.0,0.0,0.0,0.0
4562,274,48.0,5362.0,11612.0,10393.0,0.0,5096.0,0.0,0.0,0.0
4563,274,0.0,2531.0,23195.0,23195.0,20000.0,1588.0,0.0,0.0,0.0
4564,274,360.0,3055.0,291999.0,337260.0,291999.0,0.0,0.0,0.0,0.0
4565,274,0.0,0.0,2941.0,0.0,3000.0,0.0,0.0,0.0,0.0
4566,275,0.0,0.0,3396.0,0.0,5000.0,0.0,0.0,0.0,0.0
4567,275,0.0,62.0,3396.0,1616.0,5000.0,0.0,0.0,0.0,0.0
4568,276,0.0,0.0,0.0,0.0,5982.0,0.0,0.0,0.0,0.0
4569,276,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0
4570,277,13.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,277,38.0,0.0,7306.0,0.0,7306.0,0.0,0.0,0.0,0.0
4572,277,16.0,0.0,3507.0,0.0,3507.0,0.0,1.0,1.0,255.0
4573,277,16.0,0.0,3507.0,0.0,3507.0,0.0,1.0,1.0,510.0
4574,277,16.0,0.0,6079.0,0.0,0.0,0.0,2.0,0.0,0.0
4575,277,0.0,0.0,3000.0,0.0,3000.0,0.0,4.0,13.0,10319.0
4576,277,60.0,0.0,10990.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,278,6.0,0.0,1600.0,0.0,1600.0,0.0,0.0,0.0,0.0
4578,278,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,278,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,278,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,278,1.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,278,1.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0
4583,278,0.0,2139.0,2083.0,2139.0,1058.0,2139.0,24.0,13.0,2139.0
4584,279,16.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,279,16.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,279,12.0,0.0,1800.0,0.0,1800.0,0.0,0.0,0.0,0.0
4587,279,12.0,0.0,1378.0,0.0,1800.0,0.0,0.0,1.0,322.0
4588,279,12.0,0.0,445.0,0.0,1800.0,0.0,0.0,0.0,0.0
4589,279,12.0,0.0,409.0,0.0,5100.0,0.0,0.0,0.0,0.0
4590,279,16.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
4591,279,16.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,279,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,279,16.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,279,16.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,279,16.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0
4596,279,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,279,16.0,0.0,13000.0,0.0,13000.0,0.0,0.0,0.0,0.0
4598,279,16.0,0.0,13000.0,0.0,13000.0,0.0,0.0,0.0,0.0
4599,279,16.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0
4600,279,16.0,1067.0,15000.0,2071.0,0.0,0.0,0.0,0.0,0.0
4601,279,16.0,711.0,10000.0,1406.0,0.0,0.0,0.0,0.0,0.0
4602,279,16.0,1209.0,17000.0,2354.0,0.0,0.0,0.0,0.0,0.0
4603,279,16.0,1209.0,17000.0,11151.0,0.0,0.0,0.0,0.0,0.0
4604,279,16.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
4605,279,16.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,279,16.0,1297.0,10000.0,1298.0,0.0,0.0,0.0,0.0,0.0
4607,279,0.0,0.0,0.0,0.0,7203.0,0.0,0.0,0.0,0.0
4608,279,0.0,548.0,262.0,548.0,740.0,548.0,22.0,13.0,548.0
4609,279,0.0,12967.0,12967.0,12967.0,0.0,2488.0,0.0,0.0,0.0
4610,279,0.0,7439.0,7439.0,7439.0,0.0,7439.0,0.0,0.0,0.0
4611,279,0.0,0.0,704.0,0.0,300.0,0.0,0.0,0.0,0.0
4612,279,0.0,0.0,1680.0,0.0,10000.0,0.0,0.0,0.0,0.0
4613,279,0.0,0.0,5038.0,0.0,1.0,2446.0,0.0,0.0,0.0
4614,279,0.0,0.0,110.0,0.0,1000.0,0.0,0.0,0.0,0.0
4615,279,0.0,0.0,175.0,0.0,1000.0,0.0,0.0,0.0,0.0
4616,279,0.0,0.0,175.0,0.0,1000.0,0.0,0.0,0.0,0.0
4617,279,0.0,0.0,120.0,0.0,1000.0,0.0,0.0,0.0,0.0
4618,280,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4619,280,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4620,280,12.0,8983.0,8983.0,8983.0,26292.0,8983.0,1.0,13.0,8983.0
4621,280,12.0,0.0,20400.0,0.0,20400.0,0.0,0.0,0.0,0.0
4622,280,0.0,610.0,12093.0,8960.0,12093.0,520.0,8.0,0.0,0.0
4623,280,0.0,280.0,5817.0,6753.0,8500.0,0.0,0.0,1.0,70.0
4624,280,0.0,410.0,8248.0,7254.0,8500.0,0.0,0.0,1.0,469.0
4625,280,0.0,0.0,328.0,0.0,740.0,0.0,0.0,0.0,0.0
4626,280,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,1471.0
4627,280,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,968.0
4628,280,0.0,1537.0,26217.0,20308.0,19900.0,0.0,0.0,0.0,0.0
4629,280,0.0,622.0,1690.0,0.0,10000.0,0.0,0.0,0.0,0.0
4630,280,0.0,0.0,811.0,0.0,1.0,0.0,0.0,0.0,0.0
4631,280,0.0,7416.0,13074.0,7416.0,7000.0,7416.0,10.0,0.0,0.0
4632,280,72.0,5514.0,268223.0,235486.0,0.0,6299.0,5.0,0.0,0.0
4633,280,288.0,0.0,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0
4634,280,1.0,0.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,280,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4636,280,36.0,0.0,70000.0,0.0,0.0,0.0,18.0,0.0,0.0
4637,280,0.0,0.0,3593.0,0.0,3000.0,0.0,7.0,0.0,0.0
4638,280,0.0,0.0,3593.0,0.0,3000.0,0.0,4.0,0.0,0.0
4639,280,0.0,0.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0
4640,281,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,281,1.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,281,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,281,1.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0
4644,281,1.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
4645,281,1.0,1406.0,1000.0,1406.0,0.0,0.0,0.0,0.0,0.0
4646,281,36.0,1193.0,40000.0,41434.0,0.0,0.0,0.0,0.0,0.0
4647,281,0.0,0.0,851.0,0.0,1397.0,0.0,0.0,0.0,0.0
4648,281,36.0,0.0,18890.0,0.0,0.0,0.0,4.0,0.0,0.0
4649,282,0.0,0.0,467.0,685.0,1700.0,0.0,0.0,0.0,0.0
4650,282,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0
4651,283,5.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,283,41.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,283,41.0,0.0,4000.0,0.0,0.0,0.0,6.0,9.0,2281.0
4654,283,51.0,0.0,8000.0,0.0,0.0,0.0,20.0,31.0,10800.0
4655,283,0.0,0.0,28357.0,19997.0,34000.0,0.0,0.0,0.0,0.0
4656,283,0.0,0.0,6508.0,2077.0,6000.0,0.0,0.0,0.0,0.0
4657,283,43.0,1028.0,25500.0,25313.0,0.0,0.0,0.0,0.0,0.0
